subscription_id,account_id,signup_date,plan_tier,billing_cycle,seat_count,mrr_usd,discount_pct,acquisition_channel,signup_source_device,industry,company_size_band,account_owner,onboarding_track,trial_used,payment_method,integrations_connected,currency,churned,mrr_lost_usd,downgrade_date,reschedule_events,support_tickets,support_cost_usd,csm_intervention_cost_usd,gross_margin_usd,net_contribution_usd,expansion_90d,last_modified_at
SAAS-02533,SAAS-ACC-2853,2025-10-17,starter,monthly,2,31.18,0.1,partner,desktop,technology,medium,Owner 6,guided,False,invoice,3,USD,False,0.0,,0,0,0.0,13.85,17.33,3.17,True,2025-12-04
SAAS-02534,SAAS-ACC-0214,2024-05-02,pro,monthly,9,144.42,0.15,organic,desktop,finance,small,Owner 8,white_glove,False,ach,3,USD,False,0.0,,1,0,0.0,7.21,70.12,61.47,True,2024-07-02
SAAS-02535,SAAS-ACC-0775,2024-01-27,starter,annual,5,46.76,0.05,paid,mobile,technology,medium,Owner 3,self_serve,True,card,3,USD,False,0.0,,0,0,0.0,0.72,25.53,24.35,False,2024-02-14
SAAS-02536,SAAS-ACC-1336,2025-01-05,pro,annual,15,159.54,0.05,outbound_sales,desktop,manufacturing,small,Owner 8,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,4.56,94.83,88.67,False,2025-02-08
SAAS-02537,SAAS-ACC-1897,2024-09-12,starter,monthly,2,29.17,0.1,partner,desktop,manufacturing,small,Owner 6,white_glove,True,card,4,USD,False,0.0,,0,0,0.0,13.39,15.43,1.75,True,2024-12-01
SAAS-02538,SAAS-ACC-2458,2025-06-26,pro,annual,25,203.71,0.05,paid,desktop,manufacturing,small,Owner 8,white_glove,False,ach,3,USD,False,0.0,,0,0,0.0,29.32,123.63,92.27,False,2025-08-03
SAAS-02539,SAAS-ACC-3019,2024-03-11,starter,monthly,1,39.13,0.2,partner,desktop,retail,medium,Owner 6,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,3.95,17.6,13.26,False,2024-03-17
SAAS-02540,SAAS-ACC-0380,2025-09-23,pro,monthly,14,100.66,0.05,organic,desktop,healthcare,medium,Owner 4,guided,False,card,1,USD,True,83.09,2025-10-02,0,0,0.0,19.55,-28.5,-49.06,,2025-10-15
SAAS-02541,SAAS-ACC-0941,2025-07-24,pro,annual,4,136.68,0.0,paid,desktop,manufacturing,small,Owner 6,guided,False,card,0,USD,False,0.0,,0,0,0.0,20.48,83.68,61.84,False,2025-09-14
SAAS-02542,SAAS-ACC-1502,2025-04-09,pro,annual,13,154.51,0.0,organic,desktop,technology,small,Owner 7,guided,False,card,0,USD,False,0.0,,0,0,0.0,16.99,88.87,70.33,False,2025-07-02
SAAS-02543,SAAS-ACC-2063,2025-05-22,starter,annual,2,46.49,0.3,partner,desktop,technology,large,Owner 5,white_glove,True,card,1,USD,False,0.0,,0,0,0.0,0.73,11.55,10.36,,2025-07-03
SAAS-02544,SAAS-ACC-2624,2024-07-17,pro,annual,8,155.17,0.05,organic,mobile,technology,small,Owner 5,self_serve,True,ach,6,USD,False,0.0,,0,0,0.0,9.05,80.28,68.43,True,2024-07-21
SAAS-02545,SAAS-ACC-3185,2024-12-06,enterprise,monthly,77,613.54,0.15,paid,desktop,healthcare,small,Owner 2,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,11.3,272.99,255.56,False,2024-12-06
SAAS-02546,SAAS-ACC-0546,2025-09-21,starter,monthly,4,44.4,0.0,partner,desktop,finance,small,Owner 6,white_glove,False,card,4,USD,False,0.0,,0,0,0.0,23.06,26.39,2.89,True,2025-11-29
SAAS-02547,SAAS-ACC-1107,2025-11-04,starter,monthly,1,38.96,0.2,paid,desktop,finance,small,Owner 7,self_serve,False,ach,4,USD,False,0.0,,0,0,0.0,18.88,15.96,-3.32,True,2026-01-28
SAAS-02548,SAAS-ACC-1668,2025-09-14,starter,monthly,1,29.44,0.15,partner,desktop,healthcare,small,Owner 3,guided,False,card,3,USD,False,0.0,,0,0,0.0,16.38,13.14,-3.53,True,2025-10-22
SAAS-02549,SAAS-ACC-2229,2024-02-27,starter,monthly,3,47.04,0.0,partner,desktop,retail,small,Owner 5,guided,False,invoice,4,USD,False,0.0,,0,0,0.0,5.08,30.27,24.72,False,2024-05-14
SAAS-02550,SAAS-ACC-2790,2025-05-10,pro,annual,5,115.06,0.05,outbound_sales,desktop,technology,medium,Owner 4,guided,False,invoice,4,USD,False,0.0,,0,0,0.0,0.0,61.66,60.51,False,2025-06-14
SAAS-02551,SAAS-ACC-0151,2025-07-03,starter,annual,1,35.57,0.3,organic,desktop,manufacturing,medium,Owner 2,guided,False,invoice,0,USD,False,0.0,,0,0,0.0,0.0,12.87,12.52,True,2025-08-01
SAAS-02552,SAAS-ACC-0712,2024-02-16,starter,monthly,4,44.01,0.1,organic,desktop,finance,large,Owner 7,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,8.65,21.68,12.59,False,2024-05-07
SAAS-02553,SAAS-ACC-1273,2024-12-29,pro,monthly,10,118.86,0.1,partner,mobile,finance,small,Owner 2,guided,False,ach,0,USD,True,101.12,2025-01-13,0,0,0.0,24.65,-47.94,-73.77,True,2025-03-16
SAAS-02554,SAAS-ACC-1834,2025-05-18,starter,annual,5,53.69,0.05,outbound_sales,desktop,technology,large,Owner 5,guided,True,card,2,USD,False,0.0,,0,0,0.0,7.42,26.78,18.83,True,2025-06-21
SAAS-02555,SAAS-ACC-2395,2024-11-29,starter,monthly,5,54.74,0.0,paid,desktop,healthcare,small,Owner 3,self_serve,False,card,3,USD,False,0.0,,0,0,0.0,11.02,36.45,24.89,True,2024-12-15
SAAS-02556,SAAS-ACC-2956,2024-08-05,pro,monthly,4,138.49,0.05,organic,desktop,technology,small,Owner 3,self_serve,False,invoice,2,USD,False,0.0,,0,0,0.0,14.36,70.16,54.42,True,2024-10-11
SAAS-02557,SAAS-ACC-0317,2025-11-29,pro,monthly,10,127.28,0.05,partner,mobile,finance,small,Owner 6,white_glove,False,ach,0,USD,False,0.0,,0,0,0.0,2.78,77.08,73.02,False,2026-01-27
SAAS-02558,SAAS-ACC-0878,2025-08-05,starter,annual,1,27.75,0.15,partner,desktop,technology,medium,Owner 4,guided,True,invoice,2,USD,True,18.86,2025-09-27,0,0,0.0,23.81,-6.0,-30.09,False,2025-09-28
SAAS-02559,SAAS-ACC-1439,2024-12-15,starter,annual,4,51.8,0.0,organic,desktop,technology,medium,Owner 8,guided,False,card,1,USD,False,0.0,,0,0,0.0,0.0,32.84,32.32,True,2024-12-20
SAAS-02560,SAAS-ACC-2000,2024-04-03,starter,monthly,3,38.3,0.05,paid,desktop,retail,small,Owner 8,white_glove,False,card,6,USD,False,0.0,,0,0,0.0,32.59,20.87,-12.4,False,2024-04-09
SAAS-02561,SAAS-ACC-2561,2025-11-07,starter,monthly,1,37.49,0.1,organic,desktop,technology,small,Owner 1,white_glove,True,invoice,2,USD,False,0.0,,0,0,0.0,23.3,18.66,-5.02,False,2026-01-21
SAAS-02562,SAAS-ACC-3122,2024-02-05,pro,monthly,11,137.76,0.1,outbound_sales,desktop,retail,large,Owner 5,white_glove,True,ach,1,USD,True,119.0,2024-03-06,0,0,0.0,14.63,-44.73,-60.74,,2024-02-29
SAAS-02563,SAAS-ACC-0483,2024-08-01,pro,annual,11,152.42,0.15,paid,desktop,technology,small,Owner 4,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,0.0,76.91,75.38,False,2024-08-26
SAAS-02564,SAAS-ACC-1044,2024-12-03,enterprise,annual,69,638.71,0.4,partner,desktop,technology,large,Owner 6,self_serve,True,card,1,USD,False,0.0,,1,1,16.73,103.0,139.85,13.73,False,2025-02-20
SAAS-02565,SAAS-ACC-1605,2025-10-24,starter,monthly,3,43.52,0.2,outbound_sales,desktop,retail,medium,Owner 1,white_glove,True,invoice,0,USD,False,0.0,,0,0,0.0,3.18,19.95,16.34,False,2026-01-19
SAAS-02566,SAAS-ACC-2166,2025-07-16,pro,monthly,22,199.76,0.0,outbound_sales,mobile,technology,small,Owner 7,self_serve,False,invoice,0,USD,False,0.0,,0,0,0.0,8.86,135.57,124.72,False,2025-08-02
SAAS-02567,SAAS-ACC-2727,2025-01-23,pro,monthly,19,137.89,0.2,outbound_sales,mobile,technology,small,Owner 7,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,6.43,55.65,47.84,False,2025-02-05
SAAS-02568,SAAS-ACC-0088,2025-07-26,pro,annual,9,116.61,0.0,outbound_sales,desktop,healthcare,small,Owner 3,white_glove,False,card,4,USD,False,0.0,,0,0,0.0,0.0,75.42,74.26,True,2025-08-27
SAAS-02569,SAAS-ACC-0649,2024-09-30,pro,annual,7,107.37,0.2,partner,desktop,technology,medium,Owner 6,self_serve,False,card,4,USD,False,0.0,,0,0,0.0,0.0,46.27,45.2,False,2024-11-20
SAAS-02570,SAAS-ACC-1210,2024-10-05,starter,monthly,5,54.88,0.1,partner,desktop,healthcare,small,Owner 8,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,1.33,28.11,26.23,False,2024-10-13
SAAS-02571,SAAS-ACC-1771,2024-04-03,starter,monthly,4,44.61,0.15,paid,mobile,technology,large,Owner 1,white_glove,True,invoice,0,USD,False,0.0,,0,0,0.0,0.96,18.51,17.1,True,2024-04-30
SAAS-02572,SAAS-ACC-2332,2024-06-11,enterprise,annual,45,607.18,0.3,paid,desktop,finance,medium,Owner 1,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,10.77,192.42,175.58,False,2024-06-24
SAAS-02573,SAAS-ACC-2893,2024-03-17,starter,annual,1,37.55,0.2,paid,desktop,finance,small,Owner 3,self_serve,False,invoice,0,USD,False,0.0,,0,0,0.0,22.6,15.76,-7.22,True,2024-03-26
SAAS-02574,SAAS-ACC-0254,2024-12-15,starter,monthly,2,38.72,0.15,paid,desktop,technology,large,Owner 1,guided,True,card,0,USD,False,0.0,,1,0,0.0,3.88,15.25,10.98,True,2025-03-14
SAAS-02575,SAAS-ACC-0815,2024-03-25,starter,monthly,1,34.7,0.05,organic,desktop,retail,small,Owner 2,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,9.79,21.48,11.34,True,2024-05-15
SAAS-02576,SAAS-ACC-1376,2025-05-31,starter,monthly,4,50.25,0.1,paid,desktop,manufacturing,small,Owner 5,guided,False,card,0,USD,True,43.71,2025-07-11,0,0,0.0,0.0,-17.22,-17.72,False,2025-06-04
SAAS-02577,SAAS-ACC-1937,2024-03-04,starter,monthly,3,44.11,0.15,partner,desktop,finance,medium,Owner 7,guided,True,card,2,USD,False,0.0,,0,0,0.0,22.09,19.8,-2.73,True,2024-04-30
SAAS-02578,SAAS-ACC-2498,2025-09-03,pro,monthly,24,202.99,0.0,partner,desktop,retail,medium,Owner 7,self_serve,True,invoice,2,USD,False,0.0,,0,0,0.0,12.88,116.72,101.8,False,2025-10-10
SAAS-02579,SAAS-ACC-3059,2024-10-07,pro,monthly,22,198.3,0.0,paid,desktop,healthcare,large,Owner 7,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,6.93,129.64,120.72,False,2024-10-18
SAAS-02580,SAAS-ACC-0420,2025-02-16,pro,monthly,10,126.08,0.4,organic,desktop,healthcare,small,Owner 4,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,36.69,25.81,-12.14,,2025-03-06
SAAS-02581,SAAS-ACC-0981,2025-03-11,starter,annual,5,45.69,0.4,partner,mobile,finance,small,Owner 2,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,0.0,9.25,8.8,False,2025-04-18
SAAS-02582,SAAS-ACC-1542,2025-01-21,pro,monthly,17,149.31,0.1,organic,desktop,retail,medium,Owner 7,self_serve,True,card,3,USD,False,0.0,,0,0,0.0,1.6,71.06,67.97,False,2025-03-20
SAAS-02583,SAAS-ACC-2103,2025-01-29,starter,annual,2,40.2,0.15,paid,desktop,technology,medium,Owner 6,self_serve,True,card,1,USD,False,0.0,,0,0,0.0,4.16,18.65,14.09,True,2025-02-14
SAAS-02584,SAAS-ACC-2664,2025-09-16,pro,annual,18,170.44,0.1,organic,desktop,manufacturing,small,Owner 3,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,0.0,94.94,93.24,False,2025-11-13
SAAS-02585,SAAS-ACC-0025,2024-07-23,starter,monthly,5,39.82,0.0,partner,desktop,finance,small,Owner 4,guided,False,invoice,1,USD,False,0.0,,0,0,0.0,0.0,24.75,24.35,False,2024-10-03
SAAS-02586,SAAS-ACC-0586,2024-01-22,starter,monthly,4,44.58,0.3,paid,mobile,manufacturing,medium,Owner 1,white_glove,True,invoice,0,USD,False,0.0,,0,0,0.0,9.12,15.74,6.17,True,2024-03-15
SAAS-02587,SAAS-ACC-1147,2024-08-17,starter,monthly,5,54.24,0.05,outbound_sales,desktop,retail,small,Owner 8,white_glove,False,card,3,USD,False,0.0,,0,0,0.0,0.0,30.93,30.39,False,2024-09-24
SAAS-02588,SAAS-ACC-1708,2024-01-11,starter,monthly,3,35.96,0.0,organic,desktop,healthcare,small,Owner 3,white_glove,False,ach,4,USD,False,0.0,,0,0,0.0,0.0,22.71,22.35,False,2024-03-30
SAAS-02589,SAAS-ACC-2269,2024-12-12,enterprise,monthly,97,761.3,0.1,outbound_sales,desktop,manufacturing,large,Owner 2,white_glove,True,card,4,USD,False,0.0,,0,0,0.0,0.0,357.41,349.79,True,2025-02-10
SAAS-02590,SAAS-ACC-2830,2025-02-03,pro,monthly,9,147.08,0.3,outbound_sales,desktop,retail,small,Owner 7,self_serve,True,invoice,3,USD,False,0.0,,0,0,0.0,7.56,49.93,40.9,False,2025-03-01
SAAS-02591,SAAS-ACC-0191,2024-05-04,starter,annual,4,34.63,0.4,paid,desktop,manufacturing,small,Owner 5,guided,False,invoice,0,USD,False,0.0,,0,0,0.0,26.07,6.05,-20.36,False,2024-05-04
SAAS-02592,SAAS-ACC-0752,2025-02-04,starter,annual,2,51.3,0.3,organic,desktop,finance,small,Owner 8,white_glove,False,card,3,USD,False,0.0,,0,0,0.0,0.0,17.93,17.42,True,2025-03-22
SAAS-02593,SAAS-ACC-1313,2025-09-24,starter,monthly,5,49.67,0.0,paid,desktop,finance,small,Owner 4,guided,False,card,0,USD,False,0.0,,0,0,0.0,24.86,30.2,4.84,False,2025-10-11
SAAS-02594,SAAS-ACC-1874,2025-09-19,pro,annual,19,162.71,0.15,partner,desktop,retail,large,Owner 7,white_glove,False,invoice,0,USD,False,0.0,,0,0,0.0,17.32,68.79,49.84,False,2025-11-10
SAAS-02595,SAAS-ACC-2435,2025-12-07,starter,annual,5,51.05,0.1,organic,desktop,manufacturing,small,Owner 7,self_serve,True,card,1,USD,False,0.0,,0,0,0.0,3.63,24.15,20.01,False,2026-03-02
SAAS-02596,SAAS-ACC-2996,2025-09-13,starter,monthly,2,36.0,0.0,outbound_sales,desktop,healthcare,large,Owner 8,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,0.0,21.52,21.16,False,2025-11-23
SAAS-02597,SAAS-ACC-0357,2024-12-21,starter,annual,5,44.73,0.05,organic,desktop,manufacturing,medium,Owner 8,self_serve,False,invoice,3,USD,False,0.0,,0,0,0.0,12.34,27.19,14.41,False,2025-01-24
SAAS-02598,SAAS-ACC-0918,2025-08-17,starter,annual,3,30.66,0.0,paid,desktop,healthcare,small,Owner 6,self_serve,True,card,2,USD,False,0.0,,0,0,0.0,3.31,20.78,17.16,True,2025-11-11
SAAS-02599,SAAS-ACC-1479,2025-05-15,starter,annual,2,38.7,0.2,organic,mobile,healthcare,medium,Owner 2,guided,True,ach,1,USD,False,0.0,,0,0,0.0,13.67,16.28,2.23,True,2025-07-22
SAAS-02600,SAAS-ACC-2040,2024-09-24,starter,annual,2,26.09,0.0,paid,desktop,finance,large,Owner 8,white_glove,True,card,3,USD,False,0.0,,0,0,0.0,0.0,14.93,14.66,True,2024-11-10
SAAS-02601,SAAS-ACC-2601,2025-11-28,enterprise,monthly,61,606.24,0.4,paid,desktop,manufacturing,small,Owner 4,self_serve,False,card,6,USD,True,329.62,2025-12-21,0,0,0.0,132.17,-208.66,-351.74,False,2026-02-01
SAAS-02602,SAAS-ACC-3162,2024-05-04,starter,monthly,2,25.04,0.05,outbound_sales,desktop,technology,medium,Owner 2,white_glove,True,invoice,0,USD,False,0.0,,0,0,0.0,12.85,13.26,0.15,True,2024-06-03
SAAS-02603,SAAS-ACC-0523,2025-01-15,pro,monthly,16,155.44,0.05,paid,desktop,technology,small,Owner 6,self_serve,False,invoice,3,USD,False,0.0,,0,0,0.0,31.8,91.44,58.08,True,2025-01-29
SAAS-02604,SAAS-ACC-1084,2025-12-13,starter,monthly,2,36.54,0.15,organic,desktop,finance,medium,Owner 8,self_serve,False,ach,4,USD,False,0.0,,0,0,0.0,14.97,17.45,2.12,False,2025-12-25
SAAS-02605,SAAS-ACC-1645,2024-06-29,enterprise,monthly,14,534.47,0.15,organic,desktop,retail,large,Owner 4,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,11.07,236.72,220.3,False,2024-09-03
SAAS-02606,SAAS-ACC-2206,2025-09-28,starter,annual,5,37.2,0.3,outbound_sales,desktop,finance,small,Owner 4,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,8.78,12.14,2.99,True,2025-09-29
SAAS-02607,SAAS-ACC-2767,2024-08-20,starter,monthly,3,38.69,0.0,organic,desktop,finance,small,Owner 8,guided,False,invoice,2,USD,False,0.0,,0,0,0.0,0.0,22.58,22.2,False,2024-09-06
SAAS-02608,SAAS-ACC-0128,2024-04-15,enterprise,annual,84,583.06,0.05,partner,desktop,manufacturing,large,Owner 1,white_glove,True,card,2,USD,True,400.89,2024-06-06,0,0,0.0,5.27,-56.44,-67.54,,2024-05-13
SAAS-02609,SAAS-ACC-0689,2024-07-18,starter,annual,3,43.9,0.1,partner,desktop,retail,large,Owner 4,white_glove,True,card,3,USD,False,0.0,,0,0,0.0,0.0,20.41,19.97,False,2024-10-03
SAAS-02610,SAAS-ACC-1250,2025-09-09,starter,annual,5,41.33,0.1,outbound_sales,mobile,retail,small,Owner 4,guided,False,ach,0,USD,False,0.0,,0,0,0.0,0.0,22.74,22.33,False,2025-11-14
SAAS-02611,SAAS-ACC-1811,2024-09-21,enterprise,annual,46,452.33,0.1,paid,desktop,technology,medium,Owner 6,white_glove,True,card,1,USD,False,0.0,,2,0,0.0,0.0,227.19,222.67,False,2024-10-20
SAAS-02612,SAAS-ACC-2372,2024-12-18,pro,monthly,22,190.35,0.15,organic,desktop,finance,small,Owner 7,guided,False,card,0,USD,False,0.0,,0,0,0.0,0.0,98.26,96.36,True,2025-01-07
SAAS-02613,SAAS-ACC-2933,2025-01-27,pro,annual,5,116.48,0.1,paid,desktop,healthcare,small,Owner 2,white_glove,False,card,1,USD,False,0.0,,0,0,0.0,4.86,64.79,58.77,False,2025-03-15
SAAS-02614,SAAS-ACC-0294,2024-03-01,starter,monthly,4,41.39,0.2,outbound_sales,desktop,retail,small,Owner 7,white_glove,False,ach,0,USD,False,0.0,,0,0,0.0,19.67,18.57,-1.51,False,2024-05-24
SAAS-02615,SAAS-ACC-0855,2025-12-28,starter,monthly,3,42.33,0.15,organic,desktop,manufacturing,large,Owner 8,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,8.75,16.79,7.61,True,2026-02-18
SAAS-02616,SAAS-ACC-1416,2025-03-01,starter,annual,5,49.19,0.0,partner,desktop,technology,medium,Owner 3,guided,False,card,0,USD,False,0.0,,0,0,0.0,36.2,32.02,-4.67,False,2025-05-19
SAAS-02617,SAAS-ACC-1977,2024-05-02,starter,monthly,3,56.73,0.2,paid,desktop,healthcare,medium,Owner 6,guided,True,invoice,5,USD,False,0.0,,0,0,0.0,10.34,21.52,10.38,False,2024-06-06
SAAS-02618,SAAS-ACC-2538,2025-06-17,starter,annual,2,33.94,0.4,paid,desktop,finance,medium,Owner 6,guided,False,card,1,USD,False,0.0,,0,0,0.0,7.09,6.51,-0.92,True,2025-08-11
SAAS-02619,SAAS-ACC-3099,2024-09-04,pro,monthly,7,107.32,0.1,partner,desktop,healthcare,small,Owner 1,guided,True,card,3,USD,True,70.89,2024-09-09,0,0,0.0,1.93,-21.63,-24.63,False,2024-11-11
SAAS-02620,SAAS-ACC-0460,2025-08-19,starter,monthly,4,45.84,0.3,paid,desktop,healthcare,small,Owner 7,guided,True,card,7,USD,False,0.0,,0,0,0.0,0.0,17.0,15.99,False,2025-10-12
SAAS-02621,SAAS-ACC-1021,2025-12-01,pro,annual,17,124.04,0.1,organic,desktop,finance,small,Owner 1,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,18.89,64.29,44.17,True,2026-03-01
SAAS-02622,SAAS-ACC-1582,2024-05-27,starter,monthly,5,51.91,0.0,partner,desktop,healthcare,small,Owner 2,self_serve,False,card,3,USD,False,0.0,,0,0,0.0,0.0,31.57,31.05,False,2024-06-17
SAAS-02623,SAAS-ACC-2143,2025-01-23,starter,annual,1,23.54,0.3,partner,mobile,healthcare,small,Owner 7,guided,True,ach,1,USD,False,0.0,,0,0,0.0,3.91,5.91,1.77,True,2025-03-19
SAAS-02624,SAAS-ACC-2704,2025-06-25,pro,monthly,7,154.98,0.05,organic,desktop,healthcare,medium,Owner 4,self_serve,False,invoice,0,USD,False,0.0,,0,0,0.0,2.92,92.56,88.09,True,2025-09-22
SAAS-02625,SAAS-ACC-0065,2024-06-18,enterprise,monthly,39,599.49,0.1,organic,desktop,technology,small,Owner 2,self_serve,False,invoice,3,USD,False,0.0,,0,0,0.0,6.4,320.31,307.91,True,2024-07-10
SAAS-02626,SAAS-ACC-0626,2024-06-18,enterprise,annual,28,340.72,0.15,partner,desktop,finance,small,Owner 3,white_glove,False,card,1,USD,False,0.0,,0,0,0.0,0.0,140.16,136.75,True,2024-07-17
SAAS-02627,SAAS-ACC-1187,2025-08-30,starter,annual,3,37.63,0.2,partner,mobile,healthcare,small,Owner 7,white_glove,False,ach,3,USD,False,0.0,,0,0,0.0,4.27,16.11,11.46,False,2025-10-16
SAAS-02628,SAAS-ACC-1748,2024-09-27,starter,annual,2,49.97,0.0,partner,desktop,healthcare,small,Owner 7,guided,True,invoice,1,USD,True,36.85,2024-11-12,0,0,0.0,5.95,-7.56,-14.01,False,2024-12-12
SAAS-02629,SAAS-ACC-2309,2025-01-27,starter,monthly,4,48.79,0.4,partner,desktop,technology,medium,Owner 6,self_serve,True,card,5,USD,False,0.0,,0,0,0.0,21.42,9.98,-12.13,False,2025-03-13
SAAS-02630,SAAS-ACC-2870,2024-12-20,enterprise,annual,63,715.94,0.0,organic,desktop,technology,small,Owner 1,white_glove,False,card,0,USD,False,0.0,,1,0,0.0,0.0,447.66,440.5,True,2024-12-29
SAAS-02631,SAAS-ACC-0231,2025-03-29,pro,monthly,17,203.63,0.05,organic,desktop,retail,small,Owner 4,guided,False,ach,0,USD,False,0.0,,0,0,0.0,7.76,119.31,109.52,True,2025-04-01
SAAS-02632,SAAS-ACC-0792,2024-10-06,pro,annual,4,84.77,0.1,organic,desktop,retail,medium,Owner 4,guided,True,card,2,USD,False,0.0,,0,0,0.0,2.33,44.0,40.83,False,2025-01-04
SAAS-02633,SAAS-ACC-1353,2024-08-31,enterprise,monthly,41,603.9,0.15,partner,desktop,manufacturing,large,Owner 2,white_glove,True,card,4,USD,False,0.0,,0,0,0.0,15.24,253.1,231.82,True,2024-10-27
SAAS-02634,SAAS-ACC-1914,2024-05-12,enterprise,annual,44,492.65,0.1,paid,desktop,technology,small,Owner 2,white_glove,False,ach,0,USD,False,0.0,,0,0,0.0,22.62,248.01,220.46,True,2024-06-16
SAAS-02635,SAAS-ACC-2475,2024-08-29,enterprise,annual,41,591.23,0.1,partner,desktop,retail,small,Owner 4,white_glove,False,card,1,USD,False,0.0,,0,0,0.0,10.21,308.78,292.66,False,2024-10-01
SAAS-02636,SAAS-ACC-3036,2025-10-30,enterprise,annual,47,537.35,0.0,organic,desktop,manufacturing,small,Owner 1,self_serve,False,invoice,4,USD,False,0.0,,3,0,0.0,11.62,321.55,304.55,,2025-12-08
SAAS-02637,SAAS-ACC-0397,2024-05-17,starter,annual,4,36.29,0.4,paid,desktop,technology,small,Owner 3,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,24.91,8.63,-16.64,,2024-06-10
SAAS-02638,SAAS-ACC-0958,2024-08-29,enterprise,monthly,22,463.68,0.05,organic,desktop,technology,medium,Owner 4,guided,True,card,0,USD,False,0.0,,0,0,0.0,0.0,245.38,240.75,False,2024-09-03
SAAS-02639,SAAS-ACC-1519,2025-09-02,starter,monthly,1,35.6,0.15,organic,desktop,healthcare,small,Owner 5,guided,True,invoice,3,USD,False,0.0,,0,0,0.0,18.69,14.4,-4.65,True,2025-11-28
SAAS-02640,SAAS-ACC-2080,2024-11-21,starter,monthly,3,44.12,0.2,organic,desktop,manufacturing,medium,Owner 3,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,13.35,17.95,4.16,True,2024-12-20
SAAS-02641,SAAS-ACC-2641,2024-11-14,starter,monthly,1,36.4,0.4,paid,desktop,manufacturing,small,Owner 8,white_glove,True,card,3,USD,False,0.0,,0,0,0.0,8.28,6.49,-2.16,False,2024-11-23
SAAS-02642,SAAS-ACC-0002,2025-02-13,starter,monthly,2,42.44,0.15,outbound_sales,desktop,retail,medium,Owner 6,guided,True,card,1,USD,False,0.0,,0,0,0.0,14.84,22.43,7.17,True,2025-05-13
SAAS-02643,SAAS-ACC-0563,2025-10-15,starter,monthly,5,35.21,0.1,partner,desktop,manufacturing,small,Owner 2,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,4.86,17.19,11.97,True,2026-01-10
SAAS-02644,SAAS-ACC-1124,2025-10-15,pro,monthly,22,173.82,0.4,paid,desktop,technology,medium,Owner 7,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,0.0,33.96,32.22,False,2025-12-22
SAAS-02645,SAAS-ACC-1685,2025-05-02,starter,monthly,1,39.5,0.2,paid,desktop,manufacturing,large,Owner 8,white_glove,True,card,1,USD,False,0.0,,0,0,0.0,7.71,17.5,9.39,True,2025-07-15
SAAS-02646,SAAS-ACC-2246,2024-11-12,enterprise,annual,35,475.84,0.2,organic,mobile,finance,medium,Owner 2,guided,True,invoice,0,USD,False,0.0,,0,0,0.0,7.19,165.03,153.08,False,2024-12-07
SAAS-02647,SAAS-ACC-2807,2024-08-10,starter,monthly,1,32.3,0.1,paid,mobile,finance,small,Owner 4,white_glove,False,card,4,USD,False,0.0,,0,0,0.0,19.37,14.73,-4.96,True,2024-08-15
SAAS-02648,SAAS-ACC-0168,2024-01-05,pro,monthly,7,107.02,0.05,organic,desktop,healthcare,large,Owner 8,white_glove,False,invoice,0,USD,False,0.0,,0,0,0.0,4.22,63.17,57.88,True,2024-01-15
SAAS-02649,SAAS-ACC-0729,2025-08-02,enterprise,monthly,68,627.42,0.3,paid,mobile,finance,medium,Owner 1,self_serve,False,ach,0,USD,False,0.0,,0,0,0.0,25.68,172.88,140.92,False,2025-08-26
SAAS-02650,SAAS-ACC-1290,2025-04-23,pro,monthly,21,161.2,0.3,paid,desktop,technology,small,Owner 4,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,18.68,46.03,25.74,True,2025-05-02
SAAS-02651,SAAS-ACC-1851,2024-05-10,starter,monthly,4,45.31,0.15,partner,desktop,finance,small,Owner 8,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,0.0,18.33,17.87,False,2024-05-30
SAAS-02652,SAAS-ACC-2412,2024-06-18,pro,monthly,23,175.06,0.15,outbound_sales,desktop,technology,medium,Owner 1,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,0.0,73.68,71.93,True,2024-08-15
