subscription_id,account_id,signup_date,plan_tier,billing_cycle,seat_count,mrr_usd,discount_pct,acquisition_channel,signup_source_device,industry,company_size_band,account_owner,onboarding_track,trial_used,payment_method,integrations_connected,currency,churned,mrr_lost_usd,downgrade_date,reschedule_events,support_tickets,support_cost_usd,csm_intervention_cost_usd,gross_margin_usd,net_contribution_usd,expansion_90d,last_modified_at
SAAS-01712,SAAS-ACC-3072,2025-01-21,starter,monthly,1,38.83,0.05,paid,desktop,retail,small,Owner 8,self_serve,True,card,4,USD,False,0.0,,0,0,0.0,15.54,21.79,5.87,False,2025-04-15
SAAS-01713,SAAS-ACC-0433,2024-02-14,pro,annual,22,164.28,0.1,organic,desktop,technology,large,Owner 8,white_glove,False,card,1,USD,False,0.0,,0,0,0.0,8.31,87.58,77.62,True,2024-05-04
SAAS-01714,SAAS-ACC-0994,2025-03-18,starter,monthly,1,54.21,0.0,partner,desktop,healthcare,medium,Owner 4,white_glove,True,invoice,1,USD,False,0.0,,0,0,0.0,1.02,35.47,33.9,,2025-04-25
SAAS-01715,SAAS-ACC-1555,2025-11-01,starter,monthly,3,42.79,0.1,paid,desktop,finance,small,Owner 5,guided,False,card,0,USD,False,0.0,,0,0,0.0,0.0,19.54,19.12,True,2025-12-21
SAAS-01716,SAAS-ACC-2116,2025-08-01,pro,annual,4,139.45,0.0,paid,desktop,manufacturing,small,Owner 2,guided,True,invoice,0,USD,False,0.0,,0,0,0.0,19.56,79.54,58.59,True,2025-10-21
SAAS-01717,SAAS-ACC-2677,2025-07-18,starter,annual,1,37.36,0.05,outbound_sales,desktop,technology,small,Owner 5,guided,False,invoice,2,USD,False,0.0,,0,0,0.0,5.49,22.91,17.05,True,2025-09-21
SAAS-01718,SAAS-ACC-0038,2024-06-14,pro,annual,6,99.98,0.05,outbound_sales,desktop,finance,medium,Owner 4,guided,False,card,3,USD,False,0.0,,0,0,0.0,0.0,50.44,49.44,False,2024-08-07
SAAS-01719,SAAS-ACC-0599,2024-02-02,starter,annual,2,39.83,0.05,paid,desktop,healthcare,small,Owner 6,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,3.72,23.84,19.71,False,2024-03-03
SAAS-01720,SAAS-ACC-1160,2024-01-23,starter,monthly,4,41.89,0.15,partner,desktop,manufacturing,medium,Owner 5,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,0.0,17.65,17.23,False,2024-03-09
SAAS-01721,SAAS-ACC-1721,2024-08-12,starter,annual,4,52.96,0.3,organic,desktop,manufacturing,medium,Owner 4,guided,True,card,1,USD,False,0.0,,0,0,0.0,8.03,15.5,6.94,True,2024-10-28
SAAS-01722,SAAS-ACC-2282,2024-02-01,starter,monthly,1,33.77,0.15,paid,desktop,technology,small,Owner 6,guided,False,card,3,USD,False,0.0,,0,0,0.0,17.83,17.56,-0.61,True,2024-03-14
SAAS-01723,SAAS-ACC-2843,2025-04-09,starter,monthly,3,50.68,0.2,organic,mobile,finance,small,Owner 5,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,15.81,23.42,7.11,False,2025-06-16
SAAS-01724,SAAS-ACC-0204,2024-07-23,starter,annual,1,41.74,0.15,organic,desktop,manufacturing,medium,Owner 1,self_serve,True,invoice,3,USD,False,0.0,,0,0,0.0,16.66,20.19,3.11,False,2024-07-31
SAAS-01725,SAAS-ACC-0765,2024-11-19,starter,monthly,3,31.1,0.15,organic,desktop,finance,small,Owner 5,guided,False,ach,0,USD,False,0.0,,0,0,0.0,3.35,14.79,11.13,False,2024-12-13
SAAS-01726,SAAS-ACC-1326,2025-10-21,pro,annual,9,120.03,0.0,partner,desktop,technology,small,Owner 2,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,16.12,70.12,52.8,True,2026-01-06
SAAS-01727,SAAS-ACC-1887,2024-11-10,pro,monthly,19,160.92,0.1,outbound_sales,desktop,technology,small,Owner 7,self_serve,False,card,5,USD,False,0.0,,0,0,0.0,7.54,84.89,75.1,False,2024-12-11
SAAS-01728,SAAS-ACC-2448,2024-03-15,starter,monthly,1,30.0,0.2,paid,desktop,technology,small,Owner 2,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,4.98,13.2,7.92,True,2024-04-25
SAAS-01729,SAAS-ACC-3009,2025-04-08,pro,annual,10,124.8,0.0,organic,desktop,retail,small,Owner 7,guided,False,card,2,USD,False,0.0,,0,0,0.0,9.26,74.27,63.76,False,2025-05-15
SAAS-01730,SAAS-ACC-0370,2024-01-24,starter,monthly,2,40.98,0.1,organic,desktop,retail,medium,Owner 8,guided,False,card,4,USD,False,0.0,,0,0,0.0,0.0,20.74,20.33,False,2024-03-03
SAAS-01731,SAAS-ACC-0931,2024-10-06,starter,annual,4,44.24,0.0,organic,desktop,manufacturing,medium,Owner 1,guided,True,card,2,USD,False,0.0,,0,0,0.0,0.0,28.19,27.74,False,2024-10-11
SAAS-01732,SAAS-ACC-1492,2025-09-12,starter,annual,5,38.62,0.15,organic,desktop,retail,large,Owner 8,guided,False,card,3,USD,False,0.0,,0,0,0.0,0.0,17.41,17.03,True,2025-11-01
SAAS-01733,SAAS-ACC-2053,2025-05-24,starter,monthly,4,38.89,0.0,paid,desktop,retail,small,Owner 5,guided,False,card,3,USD,False,0.0,,0,0,0.0,0.0,24.31,23.92,False,2025-08-06
SAAS-01734,SAAS-ACC-2614,2025-08-19,starter,monthly,3,30.17,0.15,organic,desktop,technology,small,Owner 2,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,0.0,14.12,13.81,False,2025-10-06
SAAS-01735,SAAS-ACC-3175,2024-12-09,starter,monthly,4,43.63,0.15,paid,mobile,technology,small,Owner 1,white_glove,False,ach,4,USD,False,0.0,,0,0,0.0,5.39,19.46,13.63,False,2025-02-01
SAAS-01736,SAAS-ACC-0536,2024-02-21,pro,annual,13,125.86,0.1,paid,mobile,finance,small,Owner 3,self_serve,False,ach,3,USD,False,0.0,,0,1,10.16,9.81,65.69,44.46,,2024-05-21
SAAS-01737,SAAS-ACC-1097,2024-08-29,starter,monthly,1,30.68,0.0,organic,mobile,retail,large,Owner 2,guided,True,card,3,USD,False,0.0,,1,0,0.0,10.37,18.65,7.97,False,2024-09-04
SAAS-01738,SAAS-ACC-1658,2025-02-20,starter,monthly,5,49.44,0.05,paid,desktop,manufacturing,medium,Owner 2,guided,True,invoice,1,USD,False,0.0,,0,0,0.0,12.84,28.63,15.29,False,2025-04-04
SAAS-01739,SAAS-ACC-2219,2024-05-03,pro,monthly,7,137.19,0.05,partner,desktop,healthcare,large,Owner 7,guided,True,card,0,USD,False,0.0,,1,0,0.0,8.01,75.9,66.52,False,2024-06-30
SAAS-01740,SAAS-ACC-2780,2025-06-16,starter,annual,1,33.12,0.15,paid,desktop,technology,medium,Owner 5,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,8.91,13.72,4.48,False,2025-09-03
SAAS-01741,SAAS-ACC-0141,2024-02-10,pro,monthly,13,173.3,0.2,partner,desktop,retail,small,Owner 5,guided,True,invoice,1,USD,False,0.0,,0,0,0.0,0.0,63.01,61.28,True,2024-05-04
SAAS-01742,SAAS-ACC-0702,2024-04-14,starter,annual,2,31.93,0.1,paid,desktop,manufacturing,medium,Owner 6,white_glove,False,card,4,USD,False,0.0,,0,0,0.0,2.04,17.21,14.86,False,2024-05-23
SAAS-01743,SAAS-ACC-1263,2024-02-08,enterprise,monthly,41,328.14,0.0,organic,desktop,technology,large,Owner 5,guided,True,invoice,0,USD,False,0.0,,0,0,0.0,0.0,178.97,175.69,False,2024-03-16
SAAS-01744,SAAS-ACC-1824,2025-12-12,starter,annual,4,42.68,0.1,outbound_sales,desktop,manufacturing,small,Owner 6,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,0.0,22.97,22.54,False,2026-03-01
SAAS-01745,SAAS-ACC-2385,2025-08-02,starter,monthly,3,38.03,0.05,partner,desktop,technology,small,Owner 4,guided,False,card,0,USD,False,0.0,,0,0,0.0,11.85,23.84,11.61,False,2025-09-08
SAAS-01746,SAAS-ACC-2946,2024-07-17,starter,monthly,3,41.68,0.2,outbound_sales,desktop,healthcare,small,Owner 2,white_glove,False,card,3,USD,False,0.0,,0,0,0.0,10.43,16.52,5.68,True,2024-07-25
SAAS-01747,SAAS-ACC-0307,2024-04-11,starter,monthly,5,54.93,0.1,paid,desktop,healthcare,medium,Owner 6,white_glove,False,card,1,USD,False,0.0,,0,0,0.0,0.0,25.94,25.39,False,2024-05-19
SAAS-01748,SAAS-ACC-0868,2025-12-20,pro,annual,14,166.06,0.0,partner,desktop,finance,small,Owner 7,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,21.15,100.2,77.38,False,2026-02-14
SAAS-01749,SAAS-ACC-1429,2025-10-21,starter,monthly,3,38.6,0.0,organic,desktop,retail,large,Owner 3,guided,True,card,1,USD,False,0.0,,0,0,0.0,8.82,25.73,16.53,True,2025-12-24
SAAS-01750,SAAS-ACC-1990,2024-12-26,starter,monthly,5,43.69,0.1,organic,desktop,retail,small,Owner 4,self_serve,False,invoice,2,USD,False,0.0,,0,0,0.0,0.0,21.17,20.74,True,2025-02-17
SAAS-01751,SAAS-ACC-2551,2025-03-30,pro,monthly,8,100.14,0.05,organic,desktop,healthcare,medium,Owner 2,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,4.88,57.39,51.52,True,2025-06-21
SAAS-01752,SAAS-ACC-3112,2024-01-27,enterprise,monthly,48,654.8,0.0,organic,desktop,retail,small,Owner 7,self_serve,True,card,2,USD,False,0.0,,0,0,0.0,20.21,419.02,392.26,True,2024-03-12
SAAS-01753,SAAS-ACC-0473,2024-12-12,pro,monthly,21,139.75,0.2,outbound_sales,desktop,retail,small,Owner 1,guided,False,card,0,USD,False,0.0,,0,0,0.0,0.0,50.22,48.83,False,2025-01-17
SAAS-01754,SAAS-ACC-1034,2025-03-07,starter,monthly,5,40.82,0.0,organic,desktop,technology,medium,Owner 4,white_glove,True,card,0,USD,True,30.02,2025-04-04,0,0,0.0,18.0,-3.37,-21.78,,2025-04-28
SAAS-01755,SAAS-ACC-1595,2025-07-14,pro,monthly,21,162.48,0.1,outbound_sales,desktop,healthcare,large,Owner 5,self_serve,True,ach,4,USD,False,0.0,,0,0,0.0,6.47,80.14,72.04,False,2025-08-06
SAAS-01756,SAAS-ACC-2156,2024-01-25,starter,annual,2,27.32,0.0,partner,desktop,manufacturing,medium,Owner 6,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,13.5,18.29,4.51,False,2024-03-20
SAAS-01757,SAAS-ACC-2717,2025-01-28,enterprise,monthly,34,527.13,0.05,organic,desktop,finance,small,Owner 4,white_glove,False,invoice,1,USD,False,0.0,,0,1,11.07,2.52,277.22,258.36,False,2025-03-19
SAAS-01758,SAAS-ACC-0078,2025-01-24,starter,monthly,2,34.03,0.1,outbound_sales,desktop,manufacturing,medium,Owner 2,guided,True,card,1,USD,False,0.0,,0,0,0.0,11.76,17.01,4.92,True,2025-02-12
SAAS-01759,SAAS-ACC-0639,2024-12-12,starter,monthly,4,47.87,0.1,partner,mobile,technology,medium,Owner 3,white_glove,True,invoice,2,USD,False,0.0,,0,0,0.0,10.9,22.22,10.84,False,2025-03-05
SAAS-01760,SAAS-ACC-1200,2025-11-08,pro,annual,12,135.9,0.1,paid,desktop,technology,small,Owner 2,self_serve,True,invoice,1,USD,False,0.0,,0,0,0.0,0.0,70.79,69.43,False,2026-02-03
SAAS-01761,SAAS-ACC-1761,2024-03-25,pro,monthly,23,138.02,0.0,organic,desktop,manufacturing,small,Owner 7,self_serve,True,ach,0,USD,False,0.0,,0,0,0.0,3.63,84.37,79.36,True,2024-04-13
SAAS-01762,SAAS-ACC-2322,2024-03-26,pro,annual,14,162.18,0.3,paid,desktop,technology,small,Owner 4,guided,False,card,4,USD,False,0.0,,0,0,0.0,0.0,54.22,52.6,True,2024-04-17
SAAS-01763,SAAS-ACC-2883,2025-02-01,pro,annual,13,154.02,0.0,partner,desktop,retail,medium,Owner 4,guided,True,card,2,USD,False,0.0,,0,0,0.0,7.53,101.24,92.16,False,2025-02-24
SAAS-01764,SAAS-ACC-0244,2025-03-12,enterprise,annual,58,585.57,0.05,partner,desktop,manufacturing,medium,Owner 7,self_serve,False,card,4,USD,False,0.0,,0,0,0.0,9.19,301.49,286.45,False,2025-04-15
SAAS-01765,SAAS-ACC-0805,2025-03-30,starter,monthly,3,31.09,0.0,outbound_sales,desktop,technology,medium,Owner 1,guided,False,invoice,3,USD,False,0.0,,0,0,0.0,10.97,20.11,8.83,False,2025-05-24
SAAS-01766,SAAS-ACC-1366,2024-05-20,starter,monthly,4,56.64,0.1,paid,mobile,healthcare,small,Owner 3,self_serve,True,card,3,USD,False,0.0,,0,0,0.0,10.88,30.49,19.05,True,2024-06-16
SAAS-01767,SAAS-ACC-1927,2025-04-24,starter,annual,1,33.68,0.15,paid,desktop,manufacturing,medium,Owner 7,self_serve,True,invoice,2,USD,False,0.0,,0,0,0.0,10.03,14.65,4.28,False,2025-06-29
SAAS-01768,SAAS-ACC-2488,2025-07-25,pro,annual,17,156.23,0.0,outbound_sales,desktop,retail,small,Owner 4,self_serve,False,card,1,USD,True,120.96,2025-08-19,0,0,0.0,3.2,-28.28,-33.04,False,2025-10-10
SAAS-01769,SAAS-ACC-3049,2025-10-14,starter,monthly,4,53.9,0.2,paid,desktop,finance,small,Owner 3,guided,False,card,4,USD,False,0.0,,0,0,0.0,0.0,18.95,18.41,False,2025-12-10
SAAS-01770,SAAS-ACC-0410,2025-05-10,starter,monthly,4,41.07,0.05,outbound_sales,desktop,technology,small,Owner 8,white_glove,False,invoice,1,USD,False,0.0,,0,0,0.0,24.6,20.71,-4.3,False,2025-07-25
SAAS-01771,SAAS-ACC-0971,2024-08-19,pro,monthly,17,163.48,0.0,paid,desktop,retail,medium,Owner 6,guided,True,card,3,USD,False,0.0,,0,0,0.0,2.65,102.13,97.85,True,2024-09-01
SAAS-01772,SAAS-ACC-1532,2024-06-20,starter,annual,5,50.47,0.1,paid,desktop,manufacturing,small,Owner 7,guided,True,card,3,USD,False,0.0,,0,0,0.0,15.23,25.2,9.47,False,2024-07-22
SAAS-01773,SAAS-ACC-2093,2025-07-24,starter,monthly,2,26.56,0.1,organic,desktop,technology,small,Owner 1,self_serve,False,ach,4,USD,False,0.0,,0,0,0.0,0.92,14.31,13.12,False,2025-10-06
SAAS-01774,SAAS-ACC-2654,2025-09-26,pro,annual,6,150.68,0.1,organic,desktop,healthcare,medium,Owner 5,white_glove,True,ach,2,USD,False,0.0,,0,0,0.0,11.0,67.92,55.41,,2025-10-26
SAAS-01775,SAAS-ACC-0015,2024-01-16,pro,monthly,6,130.87,0.1,paid,mobile,healthcare,medium,Owner 1,self_serve,True,ach,1,USD,False,0.0,,0,0,0.0,4.67,67.23,61.25,False,2024-04-13
SAAS-01776,SAAS-ACC-0576,2025-08-07,starter,annual,5,52.26,0.15,organic,desktop,retail,medium,Owner 1,white_glove,True,invoice,3,USD,False,0.0,,0,0,0.0,0.0,24.55,24.03,,2025-10-09
SAAS-01777,SAAS-ACC-1137,2025-01-28,starter,monthly,4,39.22,0.1,paid,mobile,manufacturing,medium,Owner 6,guided,False,ach,3,USD,False,0.0,,0,0,0.0,0.0,18.87,18.48,,2025-04-22
SAAS-01778,SAAS-ACC-1698,2024-07-30,starter,annual,4,44.24,0.1,paid,desktop,technology,small,Owner 6,self_serve,False,ach,1,USD,False,0.0,,0,0,0.0,4.91,20.02,14.67,,2024-08-26
SAAS-01779,SAAS-ACC-2259,2025-08-26,pro,annual,9,139.3,0.4,paid,desktop,healthcare,large,Owner 6,guided,False,card,2,USD,False,0.0,,0,0,0.0,4.63,29.05,23.03,False,2025-09-26
SAAS-01780,SAAS-ACC-2820,2025-01-20,pro,monthly,19,122.03,0.15,partner,desktop,finance,small,Owner 8,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,0.76,61.32,59.34,True,2025-04-12
SAAS-01781,SAAS-ACC-0181,2025-10-12,starter,annual,2,46.13,0.05,organic,desktop,retail,small,Owner 1,white_glove,False,invoice,2,USD,False,0.0,,0,0,0.0,1.76,23.63,21.4,,2025-11-12
SAAS-01782,SAAS-ACC-0742,2024-09-08,pro,monthly,13,171.2,0.3,partner,desktop,healthcare,small,Owner 7,self_serve,False,invoice,3,USD,False,0.0,,0,0,0.0,0.0,42.85,41.13,False,2024-10-04
SAAS-01783,SAAS-ACC-1303,2025-03-07,pro,monthly,16,158.71,0.05,paid,mobile,finance,medium,Owner 7,white_glove,False,invoice,3,USD,False,0.0,,0,0,0.0,0.0,96.9,95.31,False,2025-05-15
SAAS-01784,SAAS-ACC-1864,2025-12-20,starter,annual,5,42.53,0.1,organic,desktop,healthcare,medium,Owner 7,guided,True,invoice,0,USD,False,0.0,,0,0,0.0,9.82,23.63,13.39,False,2026-01-08
SAAS-01785,SAAS-ACC-2425,2024-06-30,pro,monthly,8,91.66,0.15,outbound_sales,desktop,technology,small,Owner 2,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,0.0,43.26,42.34,,2024-08-09
SAAS-01786,SAAS-ACC-2986,2025-09-07,enterprise,annual,6,428.22,0.0,organic,mobile,manufacturing,small,Owner 3,white_glove,False,invoice,1,USD,False,0.0,,0,0,0.0,2.82,263.94,256.85,False,2025-11-23
SAAS-01787,SAAS-ACC-0347,2024-08-09,pro,annual,9,138.49,0.05,organic,desktop,manufacturing,small,Owner 4,white_glove,False,invoice,1,USD,False,0.0,,0,0,0.0,7.89,72.2,62.93,True,2024-08-18
SAAS-01788,SAAS-ACC-0908,2024-10-04,starter,monthly,1,32.02,0.1,organic,desktop,retail,large,Owner 2,self_serve,False,card,3,USD,False,0.0,,0,0,0.0,20.28,15.41,-5.19,True,2024-11-04
SAAS-01789,SAAS-ACC-1469,2024-01-11,starter,monthly,1,28.75,0.05,organic,desktop,technology,large,Owner 5,self_serve,True,card,4,USD,False,0.0,,0,0,0.0,0.0,15.26,14.97,False,2024-02-06
SAAS-01790,SAAS-ACC-2030,2024-06-30,pro,monthly,21,166.02,0.4,outbound_sales,desktop,technology,large,Owner 6,self_serve,True,card,4,USD,False,0.0,,0,0,0.0,4.73,41.41,35.02,False,2024-08-14
SAAS-01791,SAAS-ACC-2591,2025-10-25,pro,monthly,18,150.62,0.15,organic,desktop,manufacturing,large,Owner 7,guided,True,card,3,USD,False,0.0,,0,0,0.0,3.25,63.75,59.0,False,2025-12-19
SAAS-01792,SAAS-ACC-3152,2024-11-21,starter,monthly,1,35.7,0.1,organic,desktop,retail,medium,Owner 2,self_serve,False,invoice,1,USD,False,0.0,,0,0,0.0,5.21,18.51,12.94,,2024-12-16
SAAS-01793,SAAS-ACC-0513,2024-02-02,enterprise,monthly,34,551.17,0.05,outbound_sales,mobile,healthcare,large,Owner 3,white_glove,True,card,3,USD,False,0.0,,1,0,0.0,22.45,274.81,246.85,False,2024-03-02
SAAS-01794,SAAS-ACC-1074,2024-03-27,starter,monthly,4,49.28,0.05,outbound_sales,desktop,technology,medium,Owner 4,self_serve,True,card,1,USD,False,0.0,,0,0,0.0,13.98,24.78,10.3,False,2024-04-24
SAAS-01795,SAAS-ACC-1635,2024-06-17,enterprise,monthly,65,693.84,0.0,paid,desktop,finance,small,Owner 1,guided,False,ach,3,USD,False,0.0,,2,0,0.0,15.64,413.12,390.54,False,2024-06-29
SAAS-01796,SAAS-ACC-2196,2024-03-13,starter,monthly,3,34.23,0.0,paid,desktop,healthcare,small,Owner 2,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,5.89,22.2,15.97,False,2024-04-21
SAAS-01797,SAAS-ACC-2757,2025-06-01,starter,annual,1,25.69,0.15,paid,desktop,finance,medium,Owner 8,guided,False,ach,0,USD,False,0.0,,0,0,0.0,6.64,10.04,3.14,False,2025-07-25
SAAS-01798,SAAS-ACC-0118,2024-10-27,starter,monthly,1,31.24,0.05,outbound_sales,desktop,technology,small,Owner 6,guided,False,card,1,USD,False,0.0,,0,0,0.0,9.21,17.37,7.85,False,2024-12-28
SAAS-01799,SAAS-ACC-0679,2024-09-12,pro,monthly,11,102.66,0.1,organic,desktop,manufacturing,small,Owner 7,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,0.0,59.5,58.47,False,2024-10-07
SAAS-01800,SAAS-ACC-1240,2024-03-09,starter,annual,2,34.95,0.1,organic,mobile,manufacturing,small,Owner 6,self_serve,True,ach,0,USD,False,0.0,,0,0,0.0,1.55,19.69,17.8,False,2024-04-12
SAAS-01801,SAAS-ACC-1801,2024-05-13,starter,annual,3,40.84,0.1,partner,desktop,healthcare,small,Owner 1,white_glove,True,invoice,4,USD,False,0.0,,1,0,0.0,8.4,19.09,10.28,True,2024-07-12
SAAS-01802,SAAS-ACC-2362,2025-01-25,enterprise,monthly,12,410.25,0.1,paid,desktop,manufacturing,small,Owner 1,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,3.33,186.88,179.44,True,2025-02-06
SAAS-01803,SAAS-ACC-2923,2024-01-27,pro,monthly,24,168.03,0.3,outbound_sales,desktop,manufacturing,large,Owner 2,white_glove,False,invoice,3,USD,False,0.0,,0,0,0.0,6.69,42.6,34.23,False,2024-02-07
SAAS-01804,SAAS-ACC-0284,2024-01-26,starter,annual,5,49.03,0.1,paid,desktop,finance,small,Owner 8,white_glove,True,invoice,1,USD,True,34.05,2024-02-09,0,0,0.0,0.0,-11.15,-11.64,False,2024-03-13
SAAS-01805,SAAS-ACC-0845,2025-02-24,starter,annual,2,35.87,0.3,paid,mobile,retail,medium,Owner 8,white_glove,True,invoice,4,USD,False,0.0,,0,0,0.0,10.46,10.56,-0.26,,2025-03-29
SAAS-01806,SAAS-ACC-1406,2025-04-21,pro,annual,6,122.16,0.15,organic,desktop,healthcare,small,Owner 6,guided,False,card,4,USD,False,0.0,,0,0,0.0,0.0,52.85,51.63,False,2025-05-13
SAAS-01807,SAAS-ACC-1967,2025-06-16,starter,monthly,5,56.83,0.0,paid,desktop,manufacturing,small,Owner 1,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,5.16,36.75,31.02,True,2025-07-20
SAAS-01808,SAAS-ACC-2528,2025-06-01,starter,monthly,1,39.97,0.3,partner,mobile,retail,small,Owner 6,white_glove,True,card,3,USD,False,0.0,,0,0,0.0,14.97,10.71,-4.65,False,2025-08-30
SAAS-01809,SAAS-ACC-3089,2025-09-24,enterprise,monthly,77,680.08,0.15,organic,desktop,finance,medium,Owner 7,white_glove,True,card,3,USD,False,0.0,,0,0,0.0,10.78,268.48,250.9,True,2025-10-14
SAAS-01810,SAAS-ACC-0450,2025-12-06,pro,annual,8,156.3,0.1,organic,desktop,manufacturing,small,Owner 1,self_serve,False,invoice,0,USD,False,0.0,,0,0,0.0,0.0,87.42,85.86,False,2026-03-05
SAAS-01811,SAAS-ACC-1011,2025-09-09,starter,monthly,5,42.1,0.0,outbound_sales,desktop,finance,small,Owner 2,self_serve,False,invoice,1,USD,False,0.0,,0,0,0.0,0.0,26.83,26.41,False,2025-10-19
SAAS-01812,SAAS-ACC-1572,2024-05-24,pro,annual,7,117.09,0.15,partner,desktop,finance,medium,Owner 8,white_glove,True,invoice,0,USD,True,71.75,2024-07-20,0,0,0.0,0.0,-16.45,-17.62,False,2024-07-14
SAAS-01813,SAAS-ACC-2133,2025-04-22,starter,monthly,1,36.58,0.4,paid,mobile,manufacturing,small,Owner 8,self_serve,True,ach,0,USD,False,0.0,,0,0,0.0,0.0,8.1,7.74,False,2025-06-02
SAAS-01814,SAAS-ACC-2694,2024-09-23,starter,monthly,5,48.87,0.0,organic,desktop,retail,large,Owner 6,white_glove,False,card,1,USD,False,0.0,,0,0,0.0,0.0,32.41,31.92,True,2024-12-18
SAAS-01815,SAAS-ACC-0055,2024-08-22,starter,monthly,3,27.81,0.0,organic,desktop,technology,large,Owner 4,guided,False,invoice,2,USD,True,26.21,2024-09-17,0,0,0.0,19.69,-8.45,-28.41,False,2024-11-04
SAAS-01816,SAAS-ACC-0616,2025-05-06,starter,monthly,1,38.43,0.0,partner,desktop,retail,small,Owner 6,self_serve,True,ach,0,USD,False,0.0,,0,0,0.0,9.69,21.84,11.77,True,2025-07-07
SAAS-01817,SAAS-ACC-1177,2024-05-29,starter,monthly,4,42.7,0.3,organic,desktop,retail,small,Owner 2,white_glove,False,card,3,USD,False,0.0,,0,0,0.0,5.42,11.85,6.0,False,2024-06-08
SAAS-01818,SAAS-ACC-1738,2024-05-12,starter,annual,4,43.11,0.05,partner,desktop,manufacturing,small,Owner 2,guided,True,card,1,USD,False,0.0,,0,0,0.0,11.55,22.53,10.55,False,2024-08-09
SAAS-01819,SAAS-ACC-2299,2024-02-25,starter,annual,2,32.66,0.15,outbound_sales,desktop,finance,small,Owner 4,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,4.7,16.43,11.4,False,2024-03-19
SAAS-01820,SAAS-ACC-2860,2024-09-16,starter,annual,3,41.3,0.3,outbound_sales,desktop,technology,small,Owner 2,white_glove,False,card,3,USD,False,0.0,,0,0,0.0,13.01,10.55,-2.87,True,2024-11-09
SAAS-01821,SAAS-ACC-0221,2025-11-15,pro,monthly,24,193.77,0.05,partner,desktop,finance,small,Owner 8,white_glove,False,invoice,0,USD,False,0.0,,0,0,0.0,10.37,114.11,101.8,,2026-02-12
SAAS-01822,SAAS-ACC-0782,2024-08-24,starter,monthly,4,46.53,0.3,organic,desktop,technology,small,Owner 2,guided,True,invoice,0,USD,False,0.0,,0,0,0.0,23.32,13.81,-9.97,True,2024-10-31
SAAS-01823,SAAS-ACC-1343,2025-11-08,pro,monthly,19,173.99,0.0,paid,desktop,technology,large,Owner 8,white_glove,False,invoice,4,USD,False,0.0,,0,0,0.0,3.85,101.5,95.91,True,2025-11-15
SAAS-01824,SAAS-ACC-1904,2025-02-07,starter,monthly,1,32.77,0.1,paid,desktop,manufacturing,medium,Owner 1,guided,True,card,3,USD,False,0.0,,0,0,0.0,0.0,17.78,17.45,True,2025-02-26
SAAS-01825,SAAS-ACC-2465,2025-11-27,pro,annual,17,205.82,0.3,organic,desktop,retail,small,Owner 7,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,5.42,69.15,61.67,True,2026-02-15
SAAS-01826,SAAS-ACC-3026,2025-01-18,starter,monthly,1,42.0,0.2,organic,mobile,retail,small,Owner 6,guided,False,card,0,USD,False,0.0,,0,0,0.0,0.26,17.14,16.46,False,2025-03-22
SAAS-01827,SAAS-ACC-0387,2024-04-05,pro,monthly,24,143.93,0.3,paid,desktop,technology,small,Owner 5,guided,False,ach,1,USD,True,71.99,2024-05-09,0,0,0.0,15.93,-29.14,-46.51,True,2024-06-14
SAAS-01828,SAAS-ACC-0948,2025-03-17,pro,monthly,7,127.75,0.15,paid,desktop,technology,small,Owner 2,white_glove,False,card,3,USD,False,0.0,,0,0,0.0,0.0,51.47,50.19,True,2025-03-27
SAAS-01829,SAAS-ACC-1509,2025-06-09,pro,monthly,25,179.21,0.4,paid,desktop,healthcare,medium,Owner 7,self_serve,False,invoice,0,USD,False,0.0,,0,0,0.0,2.6,28.21,23.82,False,2025-08-27
SAAS-01830,SAAS-ACC-2070,2025-10-13,pro,annual,15,172.26,0.0,paid,desktop,technology,large,Owner 6,guided,False,card,0,USD,True,122.19,2025-11-01,0,0,0.0,7.6,-27.53,-36.85,,2025-12-30
SAAS-01831,SAAS-ACC-2631,2024-03-17,pro,monthly,5,128.29,0.0,organic,desktop,healthcare,medium,Owner 3,self_serve,True,card,2,USD,False,0.0,,0,0,0.0,0.0,72.12,70.84,True,2024-05-31
SAAS-01832,SAAS-ACC-3192,2025-01-15,starter,annual,1,30.81,0.05,organic,desktop,technology,small,Owner 6,white_glove,True,ach,3,USD,False,0.0,,0,0,0.0,0.0,17.97,17.67,False,2025-02-03
